Row	energy_consumption	starting_temp	starting_humi	time_taken	factor	path	ending_temp	ending_humi
3591	[]	23.907142857142862	58.285714285714285	[]	Infinity	[]		
3594	[1.16]	23.9	54.42857142857143	[931]	466.08	[3594]	23.66	54.61
3593	[0.28, 0.0]	23.89	57.36	[387, 9]	198.14	[3593, 3795]	23.46	61.5
3595	[1.55]	23.9	59.17857142857143	[982]	491.775	[3595]	23.79	60.18
3596	[1.1]	23.9	59.0	[626]	313.55	[3596]	23.79	60.18
3597	[2.18]	23.892857142857142	59.17857142857143	[1648]	825.09	[3597]	23.79	60.18
3599	[0.78]	23.88571428571429	54.357142857142854	[660]	330.39	[3599]	23.79	54.36
3598	[0.76, 0.0]	23.94	54.64	[271, 9]	140.38	[3598, 3795]	23.46	61.5
3600	[]	23.885714285714283	62.07142857142857	[]	Infinity	[]		
3605	[]	23.885714285714283	62.07142857142857	[]	Infinity	[]		
3606	[]	23.885714285714283	62.07142857142857	[]	Infinity	[]		
3615	[2.62]	23.87619047619048	54.0	[2042]	1022.31	[3615]	23.79	54.36
3614	[0.4, 0.0]	24.14	60.86	[360, 9]	184.7	[3614, 3795]	23.46	61.5
3616	[0.23]	23.87142857142857	57.0	[375]	187.615	[3616]	23.79	56.79
3617	[2.53]	23.87142857142857	58.857142857142854	[1918]	960.265	[3617]	23.79	60.18
3618	[0.66]	23.87142857142857	59.5	[268]	134.33	[3618]	23.79	60.18
3619	[2.35]	23.86666666666667	53.714285714285715	[1711]	856.675	[3619]	23.79	54.36
3621	[]	23.857142857142858	56.214285714285715	[]	Infinity	[]		
3622	[0.22]	23.857142857142858	55.92857142857143	[275]	137.61	[3622]	23.78	55.92
3620	[0.21, 0.0]	23.81	53.14	[389, 9]	199.105	[3620, 3795]	23.46	61.5
3624	[]	23.857142857142858	54.142857142857146	[]	Infinity	[]		
3625	[1.86]	23.857142857142858	58.92857142857143	[1258]	629.93	[3625]	23.79	60.18
3623	[0.49, 0.0]	23.89	61.07	[354, 9]	181.745	[3623, 3795]	23.46	61.5
3626	[]	23.857142857142858	54.142857142857146	[]	Infinity	[]		
3627	[]	23.857142857142858	54.142857142857146	[]	Infinity	[]		
3628	[1.75]	23.84285714285715	53.785714285714285	[1320]	660.875	[3628]	23.79	54.36
3629	[1.35]	23.84285714285715	53.785714285714285	[1047]	524.175	[3629]	23.79	54.36
3631	[]	23.842857142857145	57.642857142857146	[]	Infinity	[]		
3632	[2.88]	23.842857142857145	58.25	[2312]	1157.44	[3632]	23.79	60.18
3630	[0.44, 0.0]	23.8	56.96	[276, 9]	142.72	[3630, 3795]	23.46	61.5
3634	[0.33]	23.835714285714285	54.392857142857146	[394]	197.165	[3634]	23.79	54.36
3633	[0.69, 0.0]	23.92	56.07	[270, 9]	139.845	[3633, 3795]	23.46	61.5
3635	[]	23.83214285714286	59.42857142857143	[]	Infinity	[]		
3637	[0.52]	23.82857142857143	57.57142857142857	[394]	197.26	[3637]	23.77	58.29
3636	[0.87, 0.0]	24.07	55.89	[270, 9]	139.935	[3636, 3795]	23.46	61.5
3638	[]	23.82857142857143	57.57142857142857	[]	Infinity	[]		
3639	[]	23.82857142857143	57.57142857142857	[]	Infinity	[]		
3640	[]	23.82857142857143	57.57142857142857	[]	Infinity	[]		
3641	[3.52]	23.82857142857143	57.785714285714285	[2965]	1484.26	[3641]	23.79	60.18
3642	[0.36]	23.828571428571426	55.857142857142854	[273]	136.68	[3642]	23.79	55.89
3643	[0.31]	23.828571428571426	57.142857142857146	[274]	137.155	[3643]	23.74	57.14
3644	[1.95]	23.821428571428573	56.25	[1708]	854.975	[3644]	23.79	57.07
3645	[3.87]	23.814285714285717	57.0	[3238]	1620.935	[3645]	23.79	60.18
3646	[0.71]	23.814285714285717	54.464285714285715	[659]	329.855	[3646]	23.66	54.61
3647	[0.29]	23.814285714285717	54.642857142857146	[277]	138.645	[3647]	23.74	54.5
3648	[3.21]	23.814285714285717	58.142857142857146	[2578]	1290.605	[3648]	23.79	60.18
3649	[0.85]	23.814285714285713	56.547619047619044	[660]	330.425	[3649]	23.79	57.07
3650	[1.27]	23.814285714285713	56.273809523809526	[1048]	524.635	[3650]	23.79	57.07
3652	[0.75]	23.814285714285713	56.857142857142854	[633]	316.875	[3652]	23.74	57.14
3651	[0.68, 0.0]	23.91	53.32	[274, 9]	141.84	[3651, 3795]	23.46	61.5
3654	[0.34]	23.814285714285713	57.035714285714285	[384]	192.17	[3654]	23.79	57.07
3653	[1.05, 0.0]	23.95	52.75	[270, 9]	140.025	[3653, 3795]	23.46	61.5
3655	[1.43]	23.807142857142857	55.107142857142854	[1651]	826.215	[3655]	23.76	56.21
3656	[0.59]	23.807142857142857	55.714285714285715	[658]	329.295	[3656]	23.78	55.92
3658	[0.41]	23.800000000000004	57.0	[271]	135.705	[3658]	23.79	56.83
3657	[0.0, 0.0]	23.8	60.5	[299, 9]	154.0	[3657, 3795]	23.46	61.5
3659	[]	23.800000000000004	60.5	[]	Infinity	[]		
3660	[1.54]	23.8	56.214285714285715	[1379]	690.27	[3660]	23.79	57.07
3661	[0.61]	23.8	55.75	[665]	332.805	[3661]	23.76	56.21
3662	[0.44]	23.8	54.714285714285715	[309]	154.72	[3662]	23.66	54.61
3664	[1.22]	23.8	55.142857142857146	[1297]	649.11	[3664]	23.76	56.21
3663	[0.47, 0.0]	23.89	54.57	[363, 9]	186.235	[3663, 3795]	23.46	61.5
3666	[0.3]	23.8	55.92857142857143	[276]	138.15	[3666]	23.76	56.21
3665	[0.29, 0.0]	23.83	55.64	[385, 9]	197.145	[3665, 3795]	23.46	61.5
3667	[0.93]	23.8	55.57142857142857	[936]	468.465	[3667]	23.76	56.21
3668	[0.36]	23.792857142857144	55.892857142857146	[336]	168.18	[3668]	23.77	56.04
3669	[0.3]	23.79285714285714	55.107142857142854	[323]	161.65	[3669]	23.78	54.75
3670	[0.58]	23.79285714285714	60.17857142857143	[392]	196.29	[3670]	23.73	61.07
3671	[]	23.79285714285714	57.892857142857146	[]	Infinity	[]		
3672	[0.17]	23.790476190476195	56.833333333333336	[331]	165.585	[3672]	23.78	56.38
3673	[]	23.785714285714285	57.035714285714285	[]	Infinity	[]		
3674	[0.0]	23.785714285714285	61.07142857142857	[55]	27.5	[3674]	23.79	61.07
3675	[]	23.785714285714285	61.07142857142857	[]	Infinity	[]		
3676	[0.14]	23.785714285714285	56.785714285714285	[291]	145.57	[3676]	23.74	56.39
3677	[0.0]	23.785714285714285	61.07142857142857	[115]	57.5	[3677]	23.79	61.07
3678	[]	23.785714285714285	61.07142857142857	[]	Infinity	[]		
3680	[1.73]	23.785714285714285	55.214285714285715	[1926]	963.865	[3680]	23.76	56.21
3679	[93.25, 0.0]	23.89	62.07	[53, 9]	77.625	[3679, 3795]	23.46	61.5
3681	[0.32]	23.785714285714285	55.785714285714285	[268]	134.16	[3681]	23.74	55.54
3682	[0.26]	23.785714285714285	57.07142857142857	[274]	137.13	[3682]	23.75	56.46
3683	[0.35]	23.78571428571428	54.357142857142854	[269]	134.675	[3683]	23.74	54.18
3684	[4.12]	23.780952380952385	56.38095238095237	[3626]	1815.06	[3684]	23.79	60.18
3685	[0.18]	23.778571428571432	55.916666666666664	[327]	163.59	[3685]	23.77	55.48
3686	[0.84]	23.77857142857143	54.32142857142857	[668]	334.42	[3686]	23.74	54.5
3687	[0.23]	23.77857142857143	54.75	[328]	164.115	[3687]	23.78	54.32
3688	[2.46]	23.77857142857143	56.17857142857143	[1979]	990.73	[3688]	23.79	57.07
3690	[0.49]	23.771428571428576	61.92857142857143	[271]	135.745	[3690]	23.71	62.21
3689	[0.57, 0.0]	23.84	57.64	[389, 9]	199.285	[3689, 3795]	23.46	61.5
3691	[0.47]	23.771428571428572	56.32142857142857	[322]	161.235	[3691]	23.73	56.36
3692	[0.36]	23.771428571428572	56.035714285714285	[318]	159.18	[3692]	23.74	55.96
3693	[0.71]	23.771428571428572	55.47619047619048	[661]	330.855	[3693]	23.79	55.89
3695	[0.55]	23.77142857142857	58.285714285714285	[327]	163.775	[3695]	23.77	58.79
3694	[1.24, 0.0]	23.8	60.5	[399, 9]	204.62	[3694, 3795]	23.46	61.5
3696	[0.37]	23.764285714285716	56.214285714285715	[384]	192.185	[3696]	23.71	56.14
3697	[0.5]	23.764285714285716	60.32142857142857	[397]	198.75	[3697]	23.61	60.43
3698	[0.6]	23.764285714285716	55.92857142857143	[392]	196.3	[3698]	23.79	55.79
3699	[0.54]	23.75714285714286	55.57142857142857	[278]	139.27	[3699]	23.77	56.32
3700	[0.48]	23.757142857142856	54.5	[281]	140.74	[3700]	23.79	55.11
3701	[1.13]	23.75	56.464285714285715	[990]	495.565	[3701]	23.74	57.14
3703	[1.16]	23.75	56.357142857142854	[655]	328.08	[3703]	23.79	56.83
3702	[0.63, 0.0]	23.84	55.71	[383, 9]	196.315	[3702, 3795]	23.46	61.5
3704	[0.32]	23.742857142857144	57.07142857142857	[268]	134.16	[3704]	23.71	57.79
3705	[]	23.742857142857144	54.07142857142857	[]	Infinity	[]		
3707	[]	23.74285714285714	50.642857142857146	[]	Infinity	[]		
3708	[0.35]	23.735714285714288	55.535714285714285	[392]	196.175	[3708]	23.76	55.57
3706	[1.26, 0.0]	23.83	57.57	[244, 9]	127.13	[3706, 3795]	23.46	61.5
3709	[0.25]	23.735714285714288	57.142857142857146	[386]	193.125	[3709]	23.74	57.07
3710	[0.1]	23.735714285714288	56.392857142857146	[331]	165.55	[3710]	23.71	55.71
3711	[]	23.735714285714288	54.5	[]	Infinity	[]		
3713	[0.51]	23.735714285714284	54.17857142857143	[391]	195.755	[3713]	23.69	53.86
3712	[0.57, 0.0]	23.81	51.93	[387, 9]	198.285	[3712, 3795]	23.46	61.5
3714	[0.28]	23.735714285714284	55.964285714285715	[393]	196.64	[3714]	23.7	55.29
3715	[0.17]	23.73333333333333	55.42857142857143	[326]	163.085	[3715]	23.7	54.64
3716	[0.3]	23.72857142857143	56.357142857142854	[391]	195.65	[3716]	23.78	56.18
3717	[0.12]	23.728571428571428	57.142857142857146	[267]	133.56	[3717]	23.61	56.21
3718	[0.68]	23.728571428571428	61.07142857142857	[277]	138.84	[3718]	23.61	62.46
3719	[]	23.72142857142857	57.892857142857146	[]	Infinity	[]		
3720	[0.36]	23.721428571428568	55.464285714285715	[390]	195.18	[3720]	23.79	55.21
3721	[0.53]	23.721428571428568	57.32142857142857	[325]	162.765	[3721]	23.78	57.43
3722	[]	23.71428571428572	61.5	[]	Infinity	[]		
3723	[]	23.71428571428572	61.5	[]	Infinity	[]		
3724	[0.0]	23.71428571428572	61.5	[10]	5.0	[3724]	23.71	61.5
3725	[]	23.71428571428572	61.5	[]	Infinity	[]		
3726	[]	23.71428571428572	61.5	[]	Infinity	[]		
3727	[]	23.71428571428572	61.5	[]	Infinity	[]		
3728	[0.28]	23.71428571428572	57.785714285714285	[392]	196.14	[3728]	23.67	57.64
3729	[0.0]	23.71428571428572	61.5	[55]	27.5	[3729]	23.71	61.5
3730	[1.47]	23.714285714285715	55.714285714285715	[987]	494.235	[3730]	23.78	55.92
3731	[0.4]	23.714285714285715	62.214285714285715	[331]	165.7	[3731]	23.57	62.04
3732	[0.3]	23.714285714285715	56.142857142857146	[268]	134.15	[3732]	23.76	55.93
3734	[1.23]	23.7	52.285714285714285	[273]	137.115	[3734]	23.74	52.57
3733	[0.69, 0.0]	23.96	64.0	[331, 9]	170.345	[3733, 3795]	23.46	61.5
3735	[0.49]	23.7	55.642857142857146	[310]	155.245	[3735]	23.73	55.43
3736	[0.27]	23.7	55.285714285714285	[270]	135.135	[3736]	23.72	55.46
3737	[0.23]	23.695238095238096	54.642857142857146	[388]	194.115	[3737]	23.76	54.5
3740	[0.0]	23.685714285714283	53.857142857142854	[99]	49.5	[3740]	23.69	53.86
3739	[0.72, 0.0]	23.86	62.0	[276, 9]	142.86	[3739, 3795]	23.46	61.5
3741	[]	23.685714285714283	53.857142857142854	[]	Infinity	[]		
3742	[]	23.685714285714283	53.857142857142854	[]	Infinity	[]		
3743	[]	23.685714285714283	53.857142857142854	[]	Infinity	[]		
3744	[0.68]	23.67142857142857	55.0	[278]	139.34	[3744]	23.75	55.54
3745	[0.6]	23.67142857142857	57.07142857142857	[386]	193.3	[3745]	23.6	57.79
3746	[]	23.67142857142857	57.07142857142857	[]	Infinity	[]		
3747	[]	23.67142857142857	56.57142857142857	[]	Infinity	[]		
3748	[0.0]	23.67142857142857	56.57142857142857	[158]	79.0	[3748]	23.67	56.57
3749	[0.21]	23.67142857142857	57.642857142857146	[270]	135.105	[3749]	23.6	57.29
3750	[]	23.67142857142857	62.857142857142854	[]	Infinity	[]		
3751	[]	23.67142857142857	57.07142857142857	[]	Infinity	[]		
3752	[0.13]	23.664285714285715	54.607142857142854	[389]	194.565	[3752]	23.56	54.21
3753	[]	23.66428571428571	57.964285714285715	[]	Infinity	[]		
3754	[0.56]	23.657142857142855	56.92857142857143	[300]	150.28	[3754]	23.72	57.32
3755	[]	23.657142857142855	58.42857142857143	[]	Infinity	[]		
3756	[1.15]	23.642857142857142	56.57142857142857	[276]	138.575	[3756]	23.75	56.36
3757	[0.43]	23.63571428571429	57.107142857142854	[359]	179.715	[3757]	23.66	56.93
3758	[0.59]	23.62857142857143	61.25	[389]	194.795	[3758]	23.71	61.5
3759	[]	23.62857142857143	56.357142857142854	[]	Infinity	[]		
3760	[]	23.62142857142857	59.857142857142854	[]	Infinity	[]		
3761	[0.53]	23.614285714285717	56.92857142857143	[276]	138.265	[3761]	23.64	57.11
3762	[1.1]	23.61428571428571	60.42857142857143	[271]	136.05	[3762]	23.4	60.29
3763	[0.63]	23.607142857142858	62.464285714285715	[383]	191.815	[3763]	23.46	63.29
3764	[0.17]	23.607142857142858	56.214285714285715	[356]	178.085	[3764]	23.7	55.64
3765	[0.15]	23.6	57.285714285714285	[390]	195.075	[3765]	23.64	56.57
3766	[0.3]	23.6	58.214285714285715	[269]	134.65	[3766]	23.72	57.89
3767	[]	23.6	56.642857142857146	[]	Infinity	[]		
3768	[0.42]	23.6	57.785714285714285	[272]	136.21	[3768]	23.49	57.43
3769	[0.48]	23.58571428571429	55.42857142857143	[329]	164.74	[3769]	23.67	55.0
3770	[0.72]	23.58571428571429	52.714285714285715	[390]	195.36	[3770]	23.7	52.29
3771	[]	23.578571428571426	56.392857142857146	[]	Infinity	[]		
3772	[0.71]	23.571428571428573	58.42857142857143	[386]	193.355	[3772]	23.6	58.21
3773	[0.34]	23.571428571428573	62.035714285714285	[169]	84.67	[3773]	23.46	61.5
3774	[0.66]	23.564285714285713	65.21428571428571	[384]	192.33	[3774]	23.71	65.0
3775	[0.53]	23.557142857142857	54.214285714285715	[270]	135.265	[3775]	23.45	54.14
3776	[0.95]	23.557142857142853	53.07142857142857	[270]	135.475	[3776]	23.59	52.71
3777	[0.65]	23.550000000000004	55.535714285714285	[394]	197.325	[3777]	23.59	55.43
3778	[0.85]	23.52142857142857	53.17857142857143	[344]	172.425	[3778]	23.44	53.43
3779	[1.25]	23.514285714285712	53.0	[388]	194.625	[3779]	23.56	53.07
3780	[1.09]	23.514285714285712	52.714285714285715	[278]	139.545	[3780]	23.52	53.18
3781	[0.66]	23.514285714285712	59.07142857142857	[275]	137.83	[3781]	23.49	58.64
3782	[]	23.5	58.42857142857143	[]	Infinity	[]		
3783	[0.44]	23.49285714285714	58.642857142857146	[358]	179.22	[3783]	23.26	57.21
3784	[0.56]	23.49285714285714	58.32142857142857	[331]	165.78	[3784]	23.57	58.43
3785	[]	23.48571428571429	57.42857142857143	[]	Infinity	[]		
3786	[1.21]	23.485714285714288	53.57142857142857	[273]	137.105	[3786]	23.41	53.89
3787	[0.62]	23.485714285714288	54.0	[271]	135.81	[3787]	23.42	53.54
3788	[]	23.485714285714288	50.892857142857146	[]	Infinity	[]		
3789	[0.54]	23.485714285714284	56.0	[266]	133.27	[3789]	23.55	55.54
3790	[1.09]	23.478571428571428	53.17857142857143	[386]	193.545	[3790]	23.49	54.0
3791	[0.5]	23.47142857142857	60.214285714285715	[390]	195.25	[3791]	23.69	61.07
3792	[0.66]	23.464285714285715	53.17857142857143	[272]	136.33	[3792]	23.51	53.0
3793	[0.91]	23.464285714285715	53.5	[395]	197.955	[3793]	23.46	53.18
3794	[0.0]	23.45714285714286	61.5	[10]	5.0	[3794]	23.46	61.5
3795	[0.0]	23.45714285714286	61.5	[9]	4.5	[3795]	23.46	61.5
3796	[0.25]	23.45714285714286	61.5	[389]	194.625	[3796]	23.41	61.0
3797	[0.0]	23.45714285714286	61.5	[141]	70.5	[3797]	23.46	61.5
3798	[0.52]	23.457142857142856	55.67857142857143	[388]	194.26	[3798]	23.49	56.0
3799	[0.69]	23.457142857142856	52.32142857142857	[322]	161.345	[3799]	23.41	52.5
3800	[1.01]	23.457142857142856	51.785714285714285	[333]	167.005	[3800]	23.46	52.32
3801	[0.49]	23.457142857142856	63.285714285714285	[268]	134.245	[3801]	23.06	63.82
3802	[0.42]	23.457142857142856	60.57142857142857	[270]	135.21	[3802]	23.47	60.21
3803	[0.29]	23.449999999999996	54.142857142857146	[390]	195.145	[3803]	23.24	52.64
3804	[1.31]	23.442857142857147	53.0	[265]	133.155	[3804]	23.46	53.5
3805	[0.72]	23.442857142857143	53.42857142857143	[360]	180.36	[3805]	23.4	52.86
3806	[0.0]	23.442857142857143	56.214285714285715	[9]	4.5	[3806]	23.44	56.21
3807	[]	23.442857142857143	56.214285714285715	[]	Infinity	[]		
3808	[0.0]	23.442857142857143	56.214285714285715	[9]	4.5	[3808]	23.44	56.21
3809	[0.0]	23.442857142857143	56.214285714285715	[26]	13.0	[3809]	23.44	56.21
3810	[]	23.439285714285713	59.964285714285715	[]	Infinity	[]		
3811	[0.86]	23.435714285714287	53.607142857142854	[381]	190.93	[3811]	23.39	53.43
3812	[0.57]	23.428571428571434	65.85714285714286	[275]	137.785	[3812]	23.56	65.21
3813	[0.36]	23.421428571428574	61.42857142857143	[388]	194.18	[3813]	23.46	60.57
3814	[0.73]	23.42142857142857	53.535714285714285	[389]	194.865	[3814]	23.49	53.57
3815	[0.86]	23.414285714285715	53.892857142857146	[387]	193.93	[3815]	23.39	53.5
3816	[0.65]	23.414285714285715	52.285714285714285	[273]	136.825	[3816]	23.46	51.79
3817	[0.87]	23.414285714285715	52.5	[392]	196.435	[3817]	23.51	52.71
3818	[]	23.41428571428571	61.0	[]	Infinity	[]		
3819	[]	23.41428571428571	58.357142857142854	[]	Infinity	[]		
3820	[0.9]	23.407142857142855	51.892857142857146	[386]	193.45	[3820]	23.41	52.29
3821	[0.71]	23.400000000000002	52.857142857142854	[282]	141.355	[3821]	23.48	53.18
3822	[0.36]	23.400000000000002	60.285714285714285	[389]	194.68	[3822]	23.07	59.86
3823	[0.68]	23.4	55.57142857142857	[274]	137.34	[3823]	23.46	55.68
3824	[0.86]	23.392857142857146	57.857142857142854	[273]	136.93	[3824]	23.49	58.32
3825	[0.9]	23.38571428571429	53.42857142857143	[336]	168.45	[3825]	23.44	53.0
3826	[0.62]	23.38571428571429	60.642857142857146	[393]	196.81	[3826]	23.34	60.14
3827	[1.01]	23.385714285714283	53.5	[273]	137.005	[3827]	23.44	53.61
3828	[0.54]	23.37857142857143	59.357142857142854	[390]	195.27	[3828]	23.51	59.07
3829	[0.74]	23.37142857142857	50.357142857142854	[339]	169.87	[3829]	23.34	51.43
3830	[0.68]	23.37142857142857	52.5	[274]	137.34	[3830]	23.41	51.89
3831	[0.46]	23.357142857142858	59.285714285714285	[332]	166.23	[3831]	23.31	58.18
3832	[0.89]	23.357142857142858	51.642857142857146	[388]	194.445	[3832]	23.37	52.5
3833	[0.5]	23.342857142857145	55.67857142857143	[383]	191.75	[3833]	23.4	55.57
3834	[0.67]	23.342857142857145	60.857142857142854	[272]	136.335	[3834]	23.42	61.43
3835	[0.55]	23.342857142857145	51.42857142857143	[272]	136.275	[3835]	23.36	51.64
3836	[0.35]	23.342857142857138	60.142857142857146	[270]	135.175	[3836]	23.38	59.36
3837	[0.61]	23.328571428571426	59.07142857142857	[288]	144.305	[3837]	23.32	59.04
3838	[0.43]	23.321428571428577	59.035714285714285	[322]	161.215	[3838]	23.36	59.29
3839	[0.58]	23.314285714285717	56.214285714285715	[276]	138.29	[3839]	23.34	55.68
3840	[0.0]	23.314285714285713	56.214285714285715	[9]	4.5	[3840]	23.31	56.21
3841	[0.4]	23.314285714285713	58.17857142857143	[387]	193.7	[3841]	23.39	57.86
3842	[0.8]	23.314285714285713	56.214285714285715	[175]	87.9	[3842]	23.58	56.39
3843	[0.0]	23.314285714285713	56.214285714285715	[10]	5.0	[3843]	23.31	56.21
3844	[0.0]	23.314285714285713	56.214285714285715	[85]	42.5	[3844]	23.31	56.21
3845	[0.76]	23.300000000000004	50.214285714285715	[375]	187.88	[3845]	23.37	50.36
3846	[0.93]	23.3	65.21428571428571	[391]	195.965	[3846]	23.43	65.86
3847	[0.62]	23.299999999999994	59.92857142857143	[267]	133.81	[3847]	23.39	60.64
3848	[0.55]	23.285714285714285	50.42857142857143	[276]	138.275	[3848]	23.3	50.21
3849	[0.69]	23.28571428571428	59.75	[389]	194.845	[3849]	23.3	59.93
3850	[]	23.27857142857143	58.892857142857146	[]	Infinity	[]		
3851	[0.71]	23.271428571428572	50.57142857142857	[387]	193.855	[3851]	23.24	50.96
3852	[0.91]	23.264285714285712	49.535714285714285	[389]	194.955	[3852]	23.29	50.43
3853	[0.13]	23.257142857142856	57.214285714285715	[357]	178.565	[3853]	23.19	55.79
3854	[0.61]	23.257142857142856	55.964285714285715	[389]	194.805	[3854]	23.31	56.21
3855	[0.66]	23.242857142857144	49.464285714285715	[395]	197.83	[3855]	23.2	49.79
3856	[0.75]	23.242857142857144	50.357142857142854	[270]	135.375	[3856]	23.21	50.14
3857	[0.44]	23.242857142857144	60.714285714285715	[385]	192.72	[3857]	23.34	60.86
3858	[0.11]	23.242857142857144	52.642857142857146	[274]	137.055	[3858]	23.09	50.79
3859	[0.55]	23.24285714285714	59.5	[271]	135.775	[3859]	23.29	59.75
3860	[0.58]	23.24285714285714	59.214285714285715	[391]	195.79	[3860]	23.2	59.71
3861	[0.43]	23.235714285714288	50.964285714285715	[272]	136.215	[3861]	23.23	50.75
3862	[0.69]	23.235714285714288	49.5	[386]	193.345	[3862]	23.23	49.71
3863	[0.58]	23.22857142857143	49.714285714285715	[336]	168.29	[3863]	23.24	50.36
3864	[0.8]	23.22857142857143	50.142857142857146	[268]	134.4	[3864]	23.21	50.54
3865	[0.58]	23.22857142857143	50.57142857142857	[273]	136.79	[3865]	23.27	50.57
3866	[0.78]	23.22857142857143	50.75	[351]	175.89	[3866]	23.21	51.36
3867	[0.87]	23.22857142857143	50.785714285714285	[268]	134.435	[3867]	23.2	50.18
3868	[0.53]	23.228571428571428	58.82142857142857	[389]	194.765	[3868]	23.2	58.5
3869	[]	23.228571428571428	63.42857142857143	[]	Infinity	[]		
3870	[]	23.228571428571428	58.5	[]	Infinity	[]		
3871	[0.68]	23.228571428571428	58.57142857142857	[382]	191.34	[3871]	23.33	59.07
3872	[0.45]	23.228571428571424	60.92857142857143	[286]	143.225	[3872]	23.24	60.71
3873	[1.13]	23.22142857142857	50.142857142857146	[390]	195.565	[3873]	23.23	50.57
3874	[0.53]	23.22142857142857	59.82142857142857	[393]	196.765	[3874]	23.17	59.5
3875	[0.44]	23.21428571428572	50.142857142857146	[390]	195.22	[3875]	23.23	50.14
3876	[0.77]	23.214285714285715	58.57142857142857	[270]	135.385	[3876]	23.23	58.82
3877	[]	23.214285714285715	60.285714285714285	[]	Infinity	[]		
3878	[0.58]	23.214285714285715	51.357142857142854	[367]	183.79	[3878]	23.23	50.79
3879	[]	23.20714285714286	50.535714285714285	[]	Infinity	[]		
3880	[0.41]	23.2	59.714285714285715	[268]	134.205	[3880]	23.17	58.5
3881	[0.62]	23.2	50.17857142857143	[392]	196.31	[3881]	23.17	49.64
3882	[0.55]	23.2	49.785714285714285	[271]	135.775	[3882]	23.26	49.54
3883	[0.54]	23.2	58.5	[276]	138.27	[3883]	23.16	58.36
3884	[0.64]	23.185714285714287	49.42857142857143	[269]	134.82	[3884]	23.24	49.5
3885	[0.9]	23.185714285714283	55.785714285714285	[270]	135.45	[3885]	23.26	55.96
3886	[]	23.185714285714283	51.17857142857143	[]	Infinity	[]		
3887	[0.57]	23.178571428571427	60.67857142857143	[372]	186.285	[3887]	23.23	60.93
3888	[0.57]	23.171428571428574	58.607142857142854	[332]	166.285	[3888]	23.17	59.14
3889	[0.65]	23.171428571428574	59.142857142857146	[385]	192.825	[3889]	23.24	59.5
3890	[0.38]	23.171428571428574	58.5	[392]	196.19	[3890]	23.21	58.57
3891	[0.76]	23.171428571428574	49.642857142857146	[265]	132.88	[3891]	23.24	49.46
3892	[0.93]	23.171428571428574	55.535714285714285	[378]	189.465	[3892]	23.31	56.21
3893	[0.27]	23.171428571428574	59.5	[269]	134.635	[3893]	23.23	58.57
3894	[0.67]	23.171428571428574	58.214285714285715	[274]	137.335	[3894]	23.17	58.61
3895	[0.36]	23.17142857142857	59.92857142857143	[268]	134.18	[3895]	23.22	59.82
3896	[0.38]	23.164285714285715	58.357142857142854	[384]	192.19	[3896]	23.17	58.21
3897	[0.79]	23.157142857142862	59.285714285714285	[350]	175.395	[3897]	23.17	59.93
3898	[1.29]	23.157142857142855	59.714285714285715	[600]	300.645	[3898]	23.66	58.43
3899	[]	23.157142857142855	50.357142857142854	[]	Infinity	[]		
3900	[0.57]	23.142857142857142	49.535714285714285	[388]	194.285	[3900]	23.19	49.43
3901	[0.68]	23.142857142857142	49.464285714285715	[375]	187.84	[3901]	23.13	49.43
3902	[0.56]	23.128571428571426	60.642857142857146	[277]	138.78	[3902]	23.18	60.68
3903	[0.52]	23.128571428571426	49.42857142857143	[282]	141.26	[3903]	23.14	49.54
3904	[0.61]	23.099999999999998	49.214285714285715	[330]	165.305	[3904]	23.14	49.46
3905	[0.52]	23.099999999999998	60.142857142857146	[275]	137.76	[3905]	23.08	59.21
3906	[]	23.085714285714282	50.785714285714285	[]	Infinity	[]		
3907	[0.25]	23.07857142857143	59.214285714285715	[364]	182.125	[3907]	23.16	59.29
3908	[]	23.071428571428566	59.857142857142854	[]	Infinity	[]		
3738	[0.51, 0.0]	23.8	54.21	[350, 9]	179.755	[3738, 3795]	23.46	61.5
3909	[0.63]	23.057142857142857	64.5	[269]	134.815	[3909]	23.3	65.21
3910	[]	23.057142857142857	59.07142857142857	[]	Infinity	[]		
3911	[0.17]	23.057142857142853	63.82142857142857	[342]	171.085	[3911]	22.68	63.32
3912	[0.7]	23.057142857142853	49.0	[333]	166.85	[3912]	23.1	49.21
3913	[0.95]	23.042857142857144	54.57142857142857	[276]	138.475	[3913]	23.17	55.54
3914	[0.45]	23.04285714285714	59.67857142857143	[390]	195.225	[3914]	23.1	60.14
3915	[0.62]	23.04285714285714	59.0	[293]	146.81	[3915]	23.04	59.68
3916	[0.67]	23.02857142857143	49.535714285714285	[335]	167.835	[3916]	23.0	49.25
3613	[0.27, 0.0]	23.94	53.0	[394, 9]	201.635	[3613, 3795]	23.46	61.5
3612	[0.0, 0.0]	23.89	62.07	[31, 9]	20.0	[3612, 3795]	23.46	61.5
3611	[0.0, 0.0]	23.89	62.07	[9, 9]	9.0	[3611, 3795]	23.46	61.5
3610	[0.0, 0.0]	23.89	62.07	[73, 9]	41.0	[3610, 3795]	23.46	61.5
3609	[0.0, 0.0]	23.89	62.07	[85, 9]	47.0	[3609, 3795]	23.46	61.5
3608	[0.0, 0.0]	23.89	62.07	[113, 9]	61.0	[3608, 3795]	23.46	61.5
3607	[0.0, 0.0]	23.89	62.07	[69, 9]	39.0	[3607, 3795]	23.46	61.5
