timestamp,temperature,humidity,power_consumption_room_1,energy_consumption_room_1,power_consumption_room_2,energy_consumption_room_2,outdoor_temperature,outdoor_humidity,door_status,occupancy,FC_Unit_1_Status,FC_Unit_1_Fan_Status,FC_Unit_1_Set_Point,FC_Unit_1_Operation_Mode,FC_Unit_2_Status,FC_Unit_2_Fan_Status,FC_Unit_2_Set_Point,FC_Unit_2_Operation_Mode,FC_Unit_3_Status,FC_Unit_3_Fan_Status,FC_Unit_3_Set_Point,FC_Unit_3_Operation_Mode,FC_Unit_4_Status,FC_Unit_4_Fan_Status,FC_Unit_4_Set_Point,FC_Unit_4_Operation_Mode,FC_Unit_5_Status,FC_Unit_5_Fan_Status,FC_Unit_5_Set_Point,FC_Unit_5_Operation_Mode,FC_Unit_6_Status,FC_Unit_6_Fan_Status,FC_Unit_6_Set_Point,FC_Unit_6_Operation_Mode
1734087541,28.617,77.071,0.08,3737.06,0.02,2991.02,28.8,74.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,MED,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,22.0,COOL
1734087877,28.633,76.786,0.08,3737.0699999999997,0.02,2991.03,28.7,74.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,MED,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,22.0,COOL
1734088169,28.633,76.786,0.08,3737.0699999999997,0.02,2991.03,28.7,74.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,MED,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,22.0,COOL
1734088798,28.65,76.5,0.08,3737.1000000000004,0.02,2991.03,29.0,72.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,MED,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,22.0,COOL
1734089426,28.65,76.643,0.08,3737.11,0.02,2991.03,28.9,73.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,MED,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,22.0,COOL
1734089677,28.65,76.643,0.08,3737.11,0.02,2991.03,28.9,73.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,MED,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,22.0,COOL
1734090055,28.667,76.571,0.08,3737.12,0.02,2991.03,29.3,72.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,MED,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,22.0,COOL
1734090683,28.683,76.571,0.08,3737.13,0.02,2991.04,29.3,73.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,MED,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,22.0,COOL
1734091312,28.7,76.429,0.08,3737.16,0.02,2991.04,29.2,73.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,MED,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,22.0,COOL
1734091477,28.7,76.429,0.08,3737.16,0.02,2991.04,29.2,73.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,MED,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,22.0,COOL
1734091940,28.75,76.429,0.08,3737.17,0.02,2991.04,29.3,73.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,MED,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,22.0,COOL
1734092569,28.733,76.429,0.08,3737.18,0.02,2991.04,29.5,73.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,MED,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,22.0,COOL
1734093198,28.767,76.286,0.08,3737.1899999999996,0.02,2991.05,29.4,72.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,MED,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,22.0,COOL
1734093277,28.767,76.286,0.08,3737.1899999999996,0.02,2991.05,29.4,72.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,22.0,COOL
1734093826,28.783,76.071,0.08,3737.21,0.02,2991.05,29.6,71.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,22.0,COOL
1734094455,28.817,75.929,0.08,3737.23,0.02,2991.05,29.7,71.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,22.0,COOL
1734095088,28.85,75.929,0.08,3737.2400000000002,0.02,2991.06,29.9,72.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,MED,404.0,COOL
1734095095,28.85,75.929,0.08,3737.2400000000002,0.02,2991.06,29.9,72.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,HIGH,404.0,COOL,OFF,LOW,22.0,COOL
1734095723,28.883,75.857,0.08,3737.26,0.02,2991.06,30.0,71.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,LOW,22.0,COOL
1734096352,28.9,75.571,0.08,3737.2700000000004,0.02,2991.06,30.0,70.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,HIGH,21.0,COOL,OFF,LOW,22.0,COOL
1734096878,28.95,75.286,0.08,3737.29,0.02,2991.06,30.1,68.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,MED,21.0,COOL,OFF,LOW,22.0,COOL
1734096981,28.95,75.286,0.08,3737.29,0.02,2991.06,30.1,68.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,MED,21.0,COOL,OFF,LOW,22.0,COOL
1734097609,28.983,75.143,0.08,3737.3,0.02,2991.07,30.1,69.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,MED,21.0,COOL,OFF,LOW,22.0,COOL
1734098238,28.983,75.071,0.08,3737.3199999999997,0.02,2991.07,30.0,69.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,MED,21.0,COOL,OFF,LOW,22.0,COOL
1734098678,28.9,75.167,0.08,3737.33,0.02,2991.07,30.1,69.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,MED,21.0,COOL,OFF,LOW,22.0,COOL
1734098866,28.9,75.167,0.08,3737.33,0.02,2991.07,30.1,69.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,MED,21.0,COOL,OFF,LOW,22.0,COOL
1734099494,29.017,75.0,0.08,3737.34,0.02,2991.08,30.0,69.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,MED,21.0,COOL,OFF,LOW,22.0,COOL
1734100123,29.033,74.786,0.08,3737.36,0.02,2991.08,29.9,68.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,MED,21.0,COOL,OFF,LOW,22.0,COOL
1734100752,29.05,75.0,0.08,3737.38,0.02,2991.08,30.0,70.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,MED,21.0,COOL,OFF,LOW,22.0,COOL
1734101381,29.05,75.0,0.08,3737.3900000000003,0.02,2991.08,29.9,70.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,MED,21.0,COOL,OFF,LOW,22.0,COOL
1734102009,29.05,75.0,0.08,3737.4,0.02,2991.09,29.8,70.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,MED,21.0,COOL,OFF,LOW,22.0,COOL
1734102278,29.05,75.0,0.08,3737.4,0.02,2991.09,29.8,70.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734102638,29.033,75.071,0.08,3737.42,0.02,2991.09,29.8,71.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734103266,29.05,75.071,0.08,3737.4399999999996,0.02,2991.09,29.8,71.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734103895,29.033,75.143,0.08,3737.45,0.02,2991.09,29.9,71.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734104078,29.033,75.143,0.08,3737.45,0.02,2991.09,29.9,71.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734104523,29.067,75.143,0.08,3737.46,0.02,2991.1,29.6,71.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734105152,29.033,75.286,0.08,3737.4799999999996,0.02,2991.1,29.6,72.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734105781,29.017,75.286,0.08,3737.5,0.02,2991.1,29.6,72.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734105878,29.017,75.286,0.08,3737.5,0.02,2991.1,29.6,72.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734106409,29.017,75.357,0.08,3737.51,0.02,2991.11,29.5,73.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734107038,29.0,75.571,0.08,3737.52,0.02,2991.11,29.5,74.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734107666,29.0,75.429,0.08,3737.54,0.02,2991.11,29.6,73.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734107678,29.0,75.429,0.08,3737.54,0.02,2991.11,29.6,73.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734108295,29.017,75.5,0.08,3737.55,0.02,2991.11,29.6,73.5,0.0,1.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734108923,29.017,75.5,0.08,3737.5699999999997,0.02,2991.12,29.4,73.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734109552,29.0,75.357,0.08,3737.58,0.02,2991.12,29.4,72.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734110180,28.983,75.429,0.08,3737.6,0.02,2991.12,29.4,73.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734110809,28.95,75.714,0.08,3737.6099999999997,0.02,2991.12,29.3,75.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734111438,28.95,75.571,0.08,3737.63,0.02,2991.13,29.3,73.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734112066,28.95,75.643,0.08,3737.65,0.02,2991.13,29.2,73.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734112695,28.95,75.643,0.08,3737.66,0.02,2991.13,29.3,73.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734113323,28.917,75.857,0.08,3737.67,0.02,2991.14,29.4,74.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734113952,28.917,75.786,0.08,3737.6800000000003,0.02,2991.14,29.4,74.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734114581,28.9,75.929,0.08,3737.71,0.02,2991.14,29.4,74.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734115210,28.883,76.214,0.08,3737.72,0.02,2991.14,29.1,74.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734115838,28.85,76.357,0.08,3737.7299999999996,0.02,2991.15,29.1,75.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734116467,28.85,76.429,0.08,3737.74,0.02,2991.15,29.1,76.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734117095,28.833,76.357,0.08,3737.77,0.02,2991.15,29.0,75.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734117724,28.833,76.5,0.08,3737.7799999999997,0.02,2991.15,29.0,76.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734118352,28.8,76.5,0.08,3737.79,0.02,2991.16,29.1,76.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734118981,28.8,76.571,0.08,3737.8,0.02,2991.16,29.1,76.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734119609,28.767,76.571,0.08,3737.82,0.02,2991.16,29.1,76.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734120238,28.767,76.714,0.08,3737.84,0.02,2991.17,29.3,76.5,0.0,1.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734120866,28.75,76.786,0.08,3737.85,0.02,2991.17,29.2,77.0,0.0,1.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734121495,28.767,76.786,0.08,3737.87,0.02,2991.17,29.1,77.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734122124,28.75,76.786,0.08,3737.88,0.02,2991.17,29.0,77.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734122752,28.75,76.929,0.08,3737.9,0.02,2991.18,29.1,77.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734123381,28.75,77.0,0.08,3737.91,0.02,2991.18,29.2,77.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734124009,28.733,77.0,0.08,3737.9300000000003,0.02,2991.18,29.1,77.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734124637,28.733,77.143,0.08,3737.94,0.02,2991.19,28.9,78.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734125266,28.717,77.429,0.08,3737.95,0.02,2991.19,28.8,79.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734125895,28.7,77.5,0.08,3737.97,0.02,2991.19,28.7,79.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734126523,28.683,77.643,0.08,3737.99,0.02,2991.19,28.5,80.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734127152,28.65,77.929,0.08,3738.0,0.02,2991.2,28.4,81.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734127781,28.65,78.214,0.08,3738.0099999999998,0.02,2991.2,28.1,82.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734128410,28.633,78.286,0.08,3738.0299999999997,0.02,2991.2,28.0,83.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734129038,28.633,78.429,0.08,3738.05,0.02,2991.2,28.0,84.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734129667,28.617,78.5,0.08,3738.06,0.02,2991.21,27.9,84.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734130295,28.583,78.429,0.08,3738.0699999999997,0.02,2991.21,27.8,84.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734130924,28.567,78.643,0.08,3738.09,0.02,2991.21,27.7,85.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734131552,28.55,78.786,0.08,3738.1099999999997,0.02,2991.22,27.8,85.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734132181,28.533,78.857,0.08,3738.12,0.02,2991.22,27.7,85.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734132809,28.517,79.0,0.08,3738.13,0.02,2991.22,27.5,85.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734133438,28.517,79.071,0.08,3738.1499999999996,0.02,2991.22,27.5,86.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734134066,28.5,79.143,0.08,3738.17,0.02,2991.23,27.4,86.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734134695,28.467,79.143,0.08,3738.1800000000003,0.02,2991.23,27.5,86.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734135323,28.45,79.357,0.08,3738.19,0.02,2991.23,27.4,87.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734135952,28.433,79.357,0.08,3738.21,0.02,2991.24,27.4,87.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734136580,28.433,79.429,0.08,3738.2200000000003,0.02,2991.24,27.4,87.0,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
1734137209,28.417,79.571,0.08,3738.2400000000002,0.02,2991.24,27.4,86.5,0.0,0.0,OFF,AUTO,21.5,DRY,OFF,AUTO,22.0,DRY,OFF,LOW,23.0,COOL,OFF,HIGH,21.5,COOL,OFF,AUTO,21.0,DRY,OFF,LOW,22.0,COOL
